Identifier,Return,Expected Return,Date
US7703231032,-1.39,-1.346641553,2/29/2024
US7739031091,2.19,2.242465495,2/29/2024
US7757111049,4.99,5.184486347,2/29/2024
US7766961061,2.96,3.003013872,2/29/2024
US7782961038,-1.23,-1.21348616,2/29/2024
US78409V1044,-0.68,-0.593138651,2/29/2024
US78410G1040,4.03,4.181273494,2/29/2024
US79466L3024,-2.35,-2.316334668,2/29/2024
US8064071025,-1.24,-1.133229329,2/29/2024
US8085131055,8.33,8.330035866,2/29/2024
US8168511090,2.65,2.72620596,2/29/2024
US81762P1021,-1.16,-1.036983719,2/29/2024
US8243481061,4.61,4.719018039,2/29/2024
US8288061091,7.01,7.074480372,2/29/2024
US83088M1027,3.24,3.416885416,2/29/2024
US8318652091,7.91,7.954970777,2/29/2024
US8326964058,4.74,4.830589367,2/29/2024
US8330341012,7.46,7.504679912,2/29/2024
US8425871071,6.68,6.766311189,2/29/2024
US8447411088,-14.38,-14.27115795,2/29/2024
US8545021011,10.65,10.73569508,2/29/2024
US8552441094,-3.7,-3.50560183,2/29/2024
US8574771031,5.8,5.972958644,2/29/2024
US8581191009,11.11,11.1620001,2/29/2024
US8636671013,2.75,2.895781441,2/29/2024
US86800U1043,-5.5,-5.440070964,2/29/2024
US8716071076,-0.39,-0.232308696,2/29/2024
US87165B1035,4.41,4.588046323,2/29/2024
US8718291078,0.26,0.333548632,2/29/2024
US8725401090,2.3,2.492930615,2/29/2024
US8725901040,-0.05,0.132461054,2/29/2024
US8740541094,1.06,1.212968684,2/29/2024
US8760301072,0.64,0.689847323,2/29/2024
US87612E1064,15.88,16.03153096,2/29/2024
US87612G1013,14,14.06080459,2/29/2024
US8793601050,0.48,0.5398964,2/29/2024
US8793691069,1.52,1.522095414,2/29/2024
US8807701029,8.92,8.987578373,2/29/2024
US88160R1014,-12.92,-12.83027539,2/29/2024
US8825081040,4.11,4.296909919,2/29/2024
US8832031012,7.73,7.832251746,2/29/2024
US8835561023,2,2.107978042,2/29/2024
US88579Y1010,15.14,15.21961869,2/29/2024
US8923561067,2.91,2.962282645,2/29/2024
US8936411003,4.57,4.739135332,2/29/2024
US89417E1091,4.63,4.820160408,2/29/2024
US8962391004,5.18,5.350394956,2/29/2024
US89832Q1094,11.44,11.61443239,2/29/2024
US9022521051,-2.77,-2.649988179,2/29/2024
US9024941034,8.28,8.413526634,2/29/2024
US9026531049,5.38,5.551410471,2/29/2024
US9029733048,7.72,7.761523055,2/29/2024
US90353T1007,-3.16,-3.078951556,2/29/2024
US90384S3031,-4.68,-4.595972525,2/29/2024
US9078181081,-3.06,-3.007925833,2/29/2024
US9100471096,5.25,5.337486676,2/29/2024
US9113121068,0.25,0.410831024,2/29/2024
US9113631090,4.02,4.147312225,2/29/2024
US91324P1021,0.62,0.733055057,2/29/2024
US9139031002,9.22,9.223033908,2/29/2024
US9182041080,-5.6,-5.491266906,2/29/2024
US91913Y1001,20.66,20.72329857,2/29/2024
US92276F1003,4.02,4.216702728,2/29/2024
US92338C1036,2.69,2.790409858,2/29/2024
US92343E1029,-2.96,-2.887408999,2/29/2024
US92343V1044,4.85,5.023419605,2/29/2024
US92345Y1064,-2.39,-2.367188338,2/29/2024
US92532F1003,-0.65,-0.512352874,2/29/2024
US92556H2067,7.09,7.111220206,2/29/2024
US92556V1061,-2.53,-2.337192708,2/29/2024
US9256521090,0.97,1.128561105,2/29/2024
US92826C8394,-1.26,-1.23763006,2/29/2024
US9291601097,2.84,2.85037732,2/29/2024
US92939U1060,4.62,4.813751864,2/29/2024
US9297401088,3.11,3.195169049,2/29/2024
US9311421039,3.01,3.143742632,2/29/2024
US9314271084,2.02,2.211645956,2/29/2024
US9344231041,-0.68,-0.495620864,2/29/2024
US94106L1098,4.02,4.116157562,2/29/2024
US9418481035,2.02,2.138150064,2/29/2024
US9497461015,4.26,4.395211107,2/29/2024
US95040Q1040,1.39,1.503721748,2/29/2024
US9553061055,10.42,10.44351242,2/29/2024
US9581021055,14.75,14.81883899,2/29/2024
US96145D1054,9.19,9.360480417,2/29/2024
US9621661043,5.06,5.096358618,2/29/2024
US9633201069,-2.11,-1.940297379,2/29/2024
US9694571004,9.86,9.922139788,2/29/2024
US9831341071,-2.82,-2.718465369,2/29/2024
US98389B1008,3.09,3.165061957,2/29/2024
US98419M1009,1.72,1.775648991,2/29/2024
US9884981013,0.17,0.324572196,2/29/2024
US9892071054,7.86,7.951098317,2/29/2024
US98956P1021,6.32,6.340183257,2/29/2024
US9897011071,0.91,1.014359828,2/29/2024
US98978V1035,-14.68,-14.56074608,2/29/2024
AN8068571086,-13.37,-13.3083376,3/29/2024
BMG0450A1053,1.19,1.385502313,3/29/2024
BMG3223R1088,-7.82,-7.732952706,3/29/2024
BMG491BT1088,-14.59,-14.49228538,3/29/2024
BMG667211046,-9.6,-9.460365814,3/29/2024
CH0044328745,-4.05,-3.862293094,3/29/2024
CH0102993182,-2.59,-2.443415348,3/29/2024
CH0114405324,-2.96,-2.823622967,3/29/2024
CH1300646267,-0.74,-0.706227918,3/29/2024
IE000S9YS762,-5.03,-4.958523237,3/29/2024
IE00B4BNMY34,-12.84,-12.70366673,3/29/2024
IE00B8KQN827,1.78,1.841844878,3/29/2024
IE00BDB6Q211,-8.68,-8.4823348,3/29/2024
IE00BFRT3W74,-9.76,-9.728228808,3/29/2024
IE00BFY8C754,-9.01,-8.923032617,3/29/2024
IE00BK9ZQ967,5.71,5.887997663,3/29/2024
IE00BKVD2N49,-7.67,-7.558238234,3/29/2024
IE00BLP1HW54,-15.29,-15.24280918,3/29/2024
IE00BLS09M33,-7.16,-7.12839856,3/29/2024
IE00BTN1Y115,-7.93,-7.84353918,3/29/2024
IE00BY7QL619,-0.38,-0.312942993,3/29/2024
JE00B783TY65,-10.86,-10.70610681,3/29/2024
JE00BJ1F3079,-5.99,-5.984812761,3/29/2024
LR0008862868,0.45,0.583181632,3/29/2024
NL0009434992,-2.26,-2.143547671,3/29/2024
NL0009538784,3.4,3.538758301,3/29/2024
PA1436583006,-9.3,-9.268025598,3/29/2024
US0010551028,-2.57,-2.496938853,3/29/2024
US00130H1059,0.79,0.817933574,3/29/2024
US00206R1023,-2.46,-2.304243365,3/29/2024
US0028241000,-6.3,-6.21591115,3/29/2024
US00287Y1091,-9.83,-9.701312122,3/29/2024
US00724F1012,-8.28,-8.189035938,3/29/2024
US0079031078,-12.25,-12.05058969,3/29/2024
US00846U1016,-5.67,-5.637607209,3/29/2024
US0090661010,-3.87,-3.701369819,3/29/2024
US0091581068,-2.45,-2.294641106,3/29/2024
US00971T1016,-7.2,-7.176203414,3/29/2024
US0126531013,-8.68,-8.573606407,3/29/2024
US0152711091,-10.12,-10.05933385,3/29/2024
US0162551016,-13.89,-13.83530621,3/29/2024
US0188021085,-0.24,-0.110296242,3/29/2024
US0200021014,-1.71,-1.541580382,3/29/2024
US02079K1079,8.13,8.319887878,3/29/2024
US02079K3059,7.85,7.899410515,3/29/2024
US02209S1033,0.44,0.620794638,3/29/2024
US0231351067,-2.98,-2.912290844,3/29/2024
US0236081024,-0.12,-0.008365804,3/29/2024
US02376R1023,-11.99,-11.93287804,3/29/2024
US0255371017,-0.08,0.055344409,3/29/2024
US0258161092,3.11,3.220662641,3/29/2024
US0268747849,-3.66,-3.641695822,3/29/2024
US03027X1000,-12.39,-12.28221275,3/29/2024
US0304201033,0.09,0.132249028,3/29/2024
US03073E1055,-1.62,-1.527829496,3/29/2024
US03076C1062,-6.08,-5.955247558,3/29/2024
US0311001004,-4.51,-4.377839302,3/29/2024
US0311621009,-3.65,-3.575894955,3/29/2024
US0320951017,4.7,4.828606196,3/29/2024
US0326541051,1.43,1.629084882,3/29/2024
US03662Q1058,-6.42,-6.280238198,3/29/2024
US0367521038,1.94,2.047526395,3/29/2024
US03743Q1085,-7.84,-7.803118244,3/29/2024
US0378331005,-0.67,-0.532529277,3/29/2024
US0382221051,-3.68,-3.629323769,3/29/2024
US0394831020,-6.61,-6.46442543,3/29/2024
US0404131064,-11.52,-11.4196374,3/29/2024
US04621X1081,-7.35,-7.265482715,3/29/2024
US0495601058,-0.82,-0.644661626,3/29/2024
US0527691069,-18.27,-18.07595617,3/29/2024
US0530151036,-3.14,-3.049018714,3/29/2024
US0533321024,-6.2,-6.190572847,3/29/2024
US0534841012,2.16,2.225896703,3/29/2024
US0536111091,-2.67,-2.556131541,3/29/2024
US05464C1018,0.25,0.250632333,3/29/2024
US05722G1004,-2.63,-2.463355684,3/29/2024
US0584981064,3.28,3.43277529,3/29/2024
US0605051046,-2.4,-2.38611407,3/29/2024
US0640581007,-1.24,-1.194121602,3/29/2024
US0708301041,-9.2,-9.126698488,3/29/2024
US0718131099,-5.55,-5.387449755,3/29/2024
US0758871091,-5.19,-5.145385436,3/29/2024
US0844231029,-12.97,-12.78006764,3/29/2024
US0846707026,-5.66,-5.566751564,3/29/2024
US0865161014,-10.23,-10.13506333,3/29/2024
US0905722072,-22.01,-21.85734374,3/29/2024
US09062X1037,-0.38,-0.228147906,3/29/2024
US09073M1045,-10.2,-10.09361654,3/29/2024
US09247X1019,-9.48,-9.411263149,3/29/2024
US09260D1072,-10.63,-10.49571579,3/29/2024
US0970231058,-13.03,-12.95312139,3/29/2024
US09857L1089,-4.85,-4.711313688,3/29/2024
US0997241064,-5.67,-5.603141469,3/29/2024
US1011211018,-5.24,-5.102016437,3/29/2024
US1011371077,4.94,5.055464594,3/29/2024
US1101221083,-18.03,-17.89263001,3/29/2024
US11133T1034,-5.59,-5.430985318,3/29/2024
US11135F1012,-1.9,-1.896820588,3/29/2024
US1152361010,-6.85,-6.789853016,3/29/2024
US1156372096,-7.3,-7.171332011,3/29/2024
US12008R1077,-12.34,-12.17739994,3/29/2024
US12503M1080,-1.4,-1.240578212,3/29/2024
US12504L1098,-10.64,-10.48847642,3/29/2024
US12514G1085,-5.44,-5.34287144,3/29/2024
US1252691001,-5.1,-5.022971381,3/29/2024
US12541W2098,-6.75,-6.634431792,3/29/2024
US1255231003,-1.69,-1.684818224,3/29/2024
US12572Q1058,-2.62,-2.542805598,3/29/2024
US1258961002,0.45,0.566000502,3/29/2024
US1264081035,-10.39,-10.2541829,3/29/2024
US1266501006,-14.3,-14.12620153,3/29/2024
US1270971039,-1.87,-1.717635,3/29/2024
US1273871087,-11.45,-11.33885604,3/29/2024
US12769G1004,-18.11,-18.06048067,3/29/2024
US1331311027,1.3,1.489515767,3/29/2024
US1344291091,3.72,3.753612225,3/29/2024
US14040H1059,-3.67,-3.64257358,3/29/2024
US14149Y1082,-7.92,-7.731190443,3/29/2024
US1431301027,-21.97,-21.82460538,3/29/2024
US14448C1045,5.78,5.959916259,3/29/2024
US1488061029,-1.06,-0.989481286,3/29/2024
US1491231015,-8.36,-8.300669303,3/29/2024
US1508701034,-10.21,-10.06252551,3/29/2024
US15135B1017,-6.91,-6.760965784,3/29/2024
US15189T1079,2.28,2.440288146,3/29/2024
US15677J1088,-7.31,-7.286273277,3/29/2024
US1598641074,-15.48,-15.32690475,3/29/2024
US16119P1084,-11.94,-11.80663183,3/29/2024
US1667641005,2.24,2.327129658,3/29/2024
US1696561059,8.7,8.796488202,3/29/2024
US1713401024,3.43,3.602671256,3/29/2024
US1720621010,-6.83,-6.7901259,3/29/2024
US17275R1023,-5.1,-4.970321961,3/29/2024
US1729081059,-4.18,-4.110503005,3/29/2024
US1729674242,-3.02,-2.967450143,3/29/2024
US1746101054,-4.85,-4.74528656,3/29/2024
US1890541097,-2.63,-2.607910704,3/29/2024
US1912161007,0.96,1.150160576,3/29/2024
US1924461023,-10.38,-10.18671181,3/29/2024
US1941621039,2.66,2.693371365,3/29/2024
US20030N1019,-11.44,-11.43622491,3/29/2024
US2003401070,-8.77,-8.66982806,3/29/2024
US2058871029,5.02,5.113600751,3/29/2024
US20825C1045,-1.3,-1.180254946,3/29/2024
US2091151041,3.95,3.999051351,3/29/2024
US21036P1084,-6.73,-6.658803307,3/29/2024
US21037T1097,0.59,0.672482402,3/29/2024
US2166485019,-12.22,-12.02869485,3/29/2024
US2172041061,-6.23,-6.110699144,3/29/2024
US2193501051,1.27,1.454825465,3/29/2024
US2199481068,-2.07,-1.894360845,3/29/2024
US22052L1044,-6.14,-6.058514016,3/29/2024
US22160K1051,-1.17,-1.014069119,3/29/2024
US22160N1090,-5.25,-5.18043234,3/29/2024
US22822V1017,-11.39,-11.37056799,3/29/2024
US2310211063,-4.13,-4.080190974,3/29/2024
US23331A1097,-13.41,-13.33495678,3/29/2024
US2333311072,-1.62,-1.607677625,3/29/2024
US2358511028,-1.24,-1.223998635,3/29/2024
US2371941053,-7.46,-7.3092575,3/29/2024
US23918K1088,0.7,0.82386035,3/29/2024
US2435371073,-13.05,-12.99654479,3/29/2024
US2441991054,-4.71,-4.651106693,3/29/2024
US2473617023,4.6,4.674359539,3/29/2024
US24906P1093,-4.1,-4.049577411,3/29/2024
US25179M1036,1.99,2.11014406,3/29/2024
US2521311074,-8.15,-7.984715775,3/29/2024
US25278X1090,1.49,1.599880916,3/29/2024
US2538681030,-3.65,-3.584887591,3/29/2024
US2546871060,-9.2,-9.020405654,3/29/2024
US2547091080,-3.33,-3.236503016,3/29/2024
US2566771059,-10.47,-10.27678688,3/29/2024
US2567461080,-11.19,-11.0373115,3/29/2024
US25746U1097,3.64,3.662071329,3/29/2024
US25754A2015,6.52,6.697654603,3/29/2024
US2600031080,1.19,1.255447522,3/29/2024
US2605571031,-1.78,-1.626576335,3/29/2024
US26441C2044,1.6,1.696826142,3/29/2024
US26614N1028,-5.44,-5.383468335,3/29/2024
US26875P1012,4.07,4.245162155,3/29/2024
US26884L1098,8.15,8.221877712,3/29/2024
US2774321002,-5.77,-5.700096027,3/29/2024
US2786421030,-2.35,-2.317814708,3/29/2024
US2788651006,-2.06,-1.909790466,3/29/2024
US2810201077,0.47,0.578888681,3/29/2024
US28176E1082,-11.4,-11.38813973,3/29/2024
US2855121099,-4.41,-4.327774416,3/29/2024
US2910111044,-4.97,-4.819973165,3/29/2024
US29355A1079,-10.1,-10.00912825,3/29/2024
US29364G1031,0.94,1.138995975,3/29/2024
US29414B1044,-14.81,-14.61140193,3/29/2024
US2944291051,-17.69,-17.56391442,3/29/2024
US29444U7000,-13.84,-13.78444851,3/29/2024
US29476L1070,2.04,2.062493182,3/29/2024
US2971781057,0.59,0.739922855,3/29/2024
US29786A1060,-0.07,0.048039785,3/29/2024
US30034W1062,-1.74,-1.645215073,3/29/2024
US30040W1080,1.42,1.43223721,3/29/2024
US30161N1019,0.03,0.149826203,3/29/2024
US30212P3038,-2.26,-2.143546543,3/29/2024
US3021301094,-8.44,-8.343984483,3/29/2024
US30225T1025,-8.65,-8.565253137,3/29/2024
US30231G1022,1.75,1.933970492,3/29/2024
US3024913036,-7.36,-7.227141763,3/29/2024
US30303M1027,-11.41,-11.21853406,3/29/2024
US3030751057,-8.25,-8.173966106,3/29/2024
US3032501047,-9.31,-9.253394387,3/29/2024
US3119001044,-11.42,-11.27419974,3/29/2024
US3137451015,2.01,2.075099983,3/29/2024
US31428X1063,-9.65,-9.61538239,3/29/2024
US3156161024,-12.81,-12.76578598,3/29/2024
US31620M1062,-8.44,-8.299827953,3/29/2024
US3167731005,-2.02,-1.882446832,3/29/2024
US3364331070,4.44,4.507413144,3/29/2024
US3377381088,-4.47,-4.398778593,3/29/2024
US3379321074,-0.73,-0.704231425,3/29/2024
US3453708600,-8.51,-8.39284039,3/29/2024
US34959E1091,-7.51,-7.425689206,3/29/2024
US34959J1088,-12.5,-12.30660897,3/29/2024
US35137L1052,-0.83,-0.672683212,3/29/2024
US35137L2043,0.21,0.324558372,3/29/2024
US3546131018,-18.75,-18.64079918,3/29/2024
US35671D8570,6.53,6.648578771,3/29/2024
US36266G1076,-16.11,-16.04465996,3/29/2024
US3635761097,-6.14,-6.047845929,3/29/2024
US3666511072,-13.44,-13.3374369,3/29/2024
US36828A1016,8.23,8.423467063,3/29/2024
US3687361044,7.79,7.877869344,3/29/2024
US3695501086,2.13,2.163105601,3/29/2024
US3696043013,15.8,15.87557959,3/29/2024
US3703341046,1.55,1.702890038,3/29/2024
US37045V1008,-1.81,-1.68423638,3/29/2024
US3724601055,1.47,1.552752681,3/29/2024
US3755581036,-10.99,-10.8022869,3/29/2024
US37940X1028,-8.15,-8.011503996,3/29/2024
US37959E1029,-34.4,-34.25229456,3/29/2024
US38141G1040,2.16,2.308845965,3/29/2024
US3848021040,-9.43,-9.381150905,3/29/2024
US40412C1018,-7.11,-7.033847393,3/29/2024
US40434L1052,-7.05,-7.032172081,3/29/2024
US4062161017,-4.95,-4.882703134,3/29/2024
US4165151048,-5.98,-5.946403301,3/29/2024
US4180561072,9.7,9.878815656,3/29/2024
US42250P1030,-0.75,-0.678676905,3/29/2024
US4262811015,-6.35,-6.275200018,3/29/2024
US4278661081,-0.3,-0.220887994,3/29/2024
US42809H1077,3.18,3.190992145,3/29/2024
US42824C1099,-4.12,-4.025697336,3/29/2024
US43300A2033,-7.51,-7.349494998,3/29/2024
US4364401012,-2.81,-2.773069174,3/29/2024
US4370761029,-12.87,-12.85065473,3/29/2024
US4385161066,-6.1,-5.920703855,3/29/2024
US4404521001,2.77,2.961407004,3/29/2024
US44107P1049,-8.75,-8.606375945,3/29/2024
US4432011082,-2.46,-2.374219773,3/29/2024
US4435106079,-10.73,-10.55936336,3/29/2024
US4448591028,-12.87,-12.86469964,3/29/2024
US4456581077,-18.41,-18.35627133,3/29/2024
US4461501045,-3.44,-3.425201386,3/29/2024
US4464131063,-4.99,-4.791013505,3/29/2024
US45167R1041,-9.65,-9.545632201,3/29/2024
US45168D1046,-8.74,-8.702714689,3/29/2024
US4523081093,-9.03,-8.869384668,3/29/2024
US4523271090,-10.39,-10.30759657,3/29/2024
US45337C1027,-8.64,-8.533573665,3/29/2024
US45687V1061,-1.72,-1.632333546,3/29/2024
US45784P1012,0.32,0.428347674,3/29/2024
US4581401001,-31.02,-31.01447951,3/29/2024
US45866F1049,-6.31,-6.19984081,3/29/2024
US4592001014,-12.97,-12.85628741,3/29/2024
US4595061015,-1.56,-1.376114745,3/29/2024
US4601461035,-10.46,-10.32958554,3/29/2024
US4606901001,-6.71,-6.586853114,3/29/2024
US4612021034,-3.62,-3.461543014,3/29/2024
US46120E6023,-7.13,-7.093798396,3/29/2024
US46187W1071,-3.96,-3.948259654,3/29/2024
US46266C1053,-8.35,-8.161131713,3/29/2024
US46284V1017,-3.35,-3.204599588,3/29/2024
US46625H1005,-3.71,-3.670823782,3/29/2024
US4663131039,-12.39,-12.25021736,3/29/2024
US46982L1089,-6.64,-6.440025955,3/29/2024
US4781601046,-8.6,-8.568121932,3/29/2024
US48203R1041,-6.04,-5.887213668,3/29/2024
US4824801009,-1.33,-1.217686104,3/29/2024
US4878361082,0.99,1.01853886,3/29/2024
US49177J1025,-12.3,-12.22257498,3/29/2024
US49271V1008,9.88,9.931167856,3/29/2024
US4932671088,-8.35,-8.185126899,3/29/2024
US49338L1035,-5.4,-5.266400195,3/29/2024
US4943681035,5.55,5.607848959,3/29/2024
US49446R1095,-5,-4.907365399,3/29/2024
US49456B1017,1.21,1.235134347,3/29/2024
US5007541064,4.63,4.815471939,3/29/2024
US5010441013,-3.06,-3.015220519,3/29/2024
US5018892084,-19.25,-19.06865727,3/29/2024
US5024311095,0.45,0.461322154,3/29/2024
US50540R4092,-7.82,-7.679628668,3/29/2024
US5128071082,-7.94,-7.881397483,3/29/2024
US5132721045,-21.77,-21.58084212,3/29/2024
US5178341070,-14.2,-14.18602793,3/29/2024
US5184391044,-4.83,-4.824208615,3/29/2024
US5253271028,6.96,6.987972341,3/29/2024
US5260571048,-11.56,-11.40716945,3/29/2024
US5324571083,0.4,0.525634172,3/29/2024
US5380341090,-15.94,-15.76935619,3/29/2024
US5398301094,2.21,2.302831611,3/29/2024
US5404241086,-4.01,-3.888605663,3/29/2024
US5486611073,-10.08,-10.04027353,3/29/2024
US5500211090,-7.69,-7.535712687,3/29/2024
US55261F1049,-0.72,-0.671357361,3/29/2024
US5529531015,-16.46,-16.43972573,3/29/2024
US55354G1004,-16.89,-16.79139475,3/29/2024
US5658491064,-5.26,-5.098513029,3/29/2024
US56585A1025,-9.82,-9.743655986,3/29/2024
US57060D1081,-8.74,-8.687179752,3/29/2024
US5717481023,-2.84,-2.688626673,3/29/2024
US5719032022,-6.41,-6.358219773,3/29/2024
US5732841060,-4.38,-4.305861956,3/29/2024
US5745991068,-13.22,-13.07800341,3/29/2024
US57636Q1040,-6.18,-6.164801549,3/29/2024
US57667L1070,-15.05,-14.96483305,3/29/2024
US5797802064,-0.43,-0.328062321,3/29/2024
US5801351017,-3.16,-3.13251487,3/29/2024
US58155Q1031,0.07,0.077067656,3/29/2024
US58933Y1055,-2.07,-2.043590034,3/29/2024
US59156R1086,-4.09,-3.96012759,3/29/2024
US5926881054,-7.63,-7.591592279,3/29/2024
US5949181045,-7.46,-7.411526866,3/29/2024
US5950171042,2.53,2.709201564,3/29/2024
US5951121038,-4.18,-4.052680332,3/29/2024
US59522J1034,-0.07,0.015338496,3/29/2024
US60770K1079,3.52,3.6412241,3/29/2024
US6081901042,-11.9,-11.75951384,3/29/2024
US60855R1005,-16.73,-16.54683566,3/29/2024
US60871R2094,-14.86,-14.78969158,3/29/2024
US6092071058,2.77,2.923267521,3/29/2024
US6098391054,-1.19,-1.180276196,3/29/2024
US61174X1090,-9.83,-9.657745346,3/29/2024
US6153691059,-5.78,-5.647456465,3/29/2024
US6174464486,-2.64,-2.583781203,3/29/2024
US61945C1036,-3.3,-3.14803613,3/29/2024
US6200763075,-4.46,-4.340751483,3/29/2024
US6293775085,7.96,8.095426725,3/29/2024
US62944T1051,-8.16,-7.965764245,3/29/2024
US6311031081,-5.15,-4.984086892,3/29/2024
US64110D1046,-2.16,-2.098742926,3/29/2024
US64110L1061,-9.33,-9.297281888,3/29/2024
US6516391066,13.39,13.58449801,3/29/2024
US65249B1098,-9.09,-9.040921337,3/29/2024
US65249B2088,-9.31,-9.159458165,3/29/2024
US65339F1012,4.79,4.8148439,3/29/2024
US6541061031,-1.83,-1.777791142,3/29/2024
US65473P1057,1.68,1.805501887,3/29/2024
US6556631025,-5.96,-5.790281547,3/29/2024
US6558441084,-9.63,-9.558128549,3/29/2024
US6658591044,-7.34,-7.157934259,3/29/2024
US6668071029,1.33,1.416807869,3/29/2024
US6687711084,-10.09,-9.981821698,3/29/2024
US6703461052,-14.84,-14.79324866,3/29/2024
US67066G1040,-4.38,-4.222270922,3/29/2024
US67103H1077,-10.24,-10.11949595,3/29/2024
US6745991058,1.77,1.891544784,3/29/2024
US6795801009,-17.14,-16.97813068,3/29/2024
US6819191064,-4.05,-4.049672829,3/29/2024
US6821891057,-4.61,-4.502692114,3/29/2024
US6826801036,-0.07,0.022296378,3/29/2024
US68389X1054,-9.15,-9.090797834,3/29/2024
US68902V1070,-8.13,-8.025635401,3/29/2024
US69331C1080,2.09,2.14392521,3/29/2024
US6934751057,-4.18,-3.999527126,3/29/2024
US6935061076,-10.97,-10.90420111,3/29/2024
US69351T1060,-0.25,-0.054773192,3/29/2024
US69370C1009,-6.09,-5.958105647,3/29/2024
US6937181088,-14.35,-14.32577779,3/29/2024
US6951561090,-8.85,-8.733485406,3/29/2024
US6974351057,2.38,2.568375945,3/29/2024
US7010941042,-1.96,-1.812214874,3/29/2024
US7043261079,-3.25,-3.155208904,3/29/2024
US70432V1026,-5.54,-5.496131552,3/29/2024
US70450Y1038,1.39,1.544169915,3/29/2024
US7134481081,0.51,0.526074371,3/29/2024
US7140461093,-2.34,-2.278012085,3/29/2024
US7170811035,-7.68,-7.650314085,3/29/2024
US7181721090,3.62,3.798155512,3/29/2024
US7185461040,-12.32,-12.27541447,3/29/2024
US7234841010,-0.27,-0.081672067,3/29/2024
US7237871071,2.6,2.629813954,3/29/2024
US73278L1052,-10.15,-10.08055636,3/29/2024
US74144T1088,-10.13,-10.05466304,3/29/2024
US74251V1026,-8.31,-8.234978323,3/29/2024
US7427181091,1.23,1.331160777,3/29/2024
US7433151039,0.74,0.929124937,3/29/2024
US74340W1036,-21.63,-21.58673044,3/29/2024
US7443201022,-5.89,-5.821938848,3/29/2024
US7445731067,3.44,3.449448729,3/29/2024
US74460D1090,-10.55,-10.45869456,3/29/2024
US7458671010,-7.63,-7.430971725,3/29/2024
US74736K1016,1.75,1.757253267,3/29/2024
US7475251036,-2.04,-2.012765515,3/29/2024
US74762E1029,-0.44,-0.348072027,3/29/2024
US74834L1008,4.4,4.540161327,3/29/2024
US7512121010,-12.85,-12.69500925,3/29/2024
US7547301090,-5,-4.861329945,3/29/2024
US75513E1010,4.09,4.113001561,3/29/2024
US7561091049,-0.56,-0.492568132,3/29/2024
US7588491032,-2.21,-2.158860466,3/29/2024
US75886F1075,-7.46,-7.448849305,3/29/2024
US7591EP1005,-8.41,-8.352348986,3/29/2024
US7607591002,0.42,0.442893963,3/29/2024
US7611521078,8.06,8.121310876,3/29/2024
US7703231032,-12.79,-12.73766633,3/29/2024
US7739031091,-6.99,-6.8937417,3/29/2024
US7757111049,-3.7,-3.557535618,3/29/2024
US7766961061,-8.68,-8.56701965,3/29/2024
US7782961038,-11.73,-11.68557464,3/29/2024
US78409V1044,-2.26,-2.075008256,3/29/2024
US78410G1040,-14.11,-14.03455268,3/29/2024
US79466L3024,-10.7,-10.5388986,3/29/2024
US8064071025,-8.26,-8.061856777,3/29/2024
US8085131055,2.23,2.383579121,3/29/2024
US8168511090,-0.28,-0.094300097,3/29/2024
US81762P1021,-9.06,-8.953626911,3/29/2024
US8243481061,-13.74,-13.65251388,3/29/2024
US8288061091,-10.2,-10.02451488,3/29/2024
